x1 y1 x2 y2 x3 y3 angle1
0 0 182 157 15 0 2.4498904279303684
0 0 183 17 139 0 15.817392296741312
0 0 74 128 64 0 25.566121374605885
0 0 156 126 91 0 23.784468461692192
0 0 34 16 16 0 16.43241569109512
0 0 122 30 118 0 68.59033129014695
0 0 160 71 173 0 76.44659015260007
0 0 136 68 107 0 40.33812690476118
0 0 96 34 58 0 22.317721373473564
0 0 99 93 156 0 78.29417732745026
0 0 8 163 148 0 43.468948071379046
0 0 53 117 149 0 63.73943729623856
0 0 84 50 9 0 2.927347991740699
0 0 119 195 187 0 50.61847726619697
0 0 122 25 149 0 125.6219789795377
0 0 115 107 159 0 69.41701741544635
0 0 83 83 197 0 98.94275394840972
0 0 144 124 120 0 38.313830656892485
0 0 121 11 63 0 5.544468193170636
0 0 135 164 140 0 41.20649354673115
0 0 142 185 56 0 12.57661372081779
0 0 32 184 45 0 13.907162797515825
0 0 193 83 56 0 7.938922901901423
0 0 46 62 35 0 26.51234118319637
0 0 138 128 139 0 47.60057695996102
0 0 110 195 49 0 12.056703072655385
0 0 72 6 182 0 172.11422784715816
0 0 11 186 17 0 5.232128218304468
0 0 160 81 126 0 40.37880779728327
0 0 114 55 137 0 86.93852418492526
0 0 48 76 187 0 93.6074559230459
0 0 138 69 61 0 15.298590454589407
0 0 134 79 142 0 65.26082156074146
0 0 181 7 137 0 6.824727676035778
0 0 166 55 198 0 101.86028302964594
0 0 114 94 193 0 90.5368756170752
0 0 131 60 27 0 5.37313656433486
0 0 87 47 101 0 78.20809547081947
0 0 199 105 9 0 1.1085851316735136
0 0 76 41 76 0 61.65430637692334
0 0 55 12 100 0 152.76056700443456
0 0 147 93 115 0 38.692759403949665
0 0 189 130 78 0 14.986383912928659
0 0 80 122 157 0 65.5123379165272
0 0 14 60 9 0 8.37038061567016
0 0 160 40 63 0 8.37359390356685
0 0 142 119 44 0 10.563584446895078
0 0 44 195 184 0 48.39174521075675
0 0 144 1 17 0 0.0532575849460683
0 0 81 80 158 0 89.26117923876885
0 0 95 106 194 0 84.91185340390908
0 0 133 135 140 0 47.540661523038295
0 0 68 171 32 0 9.797119354443318
0 0 109 26 17 0 2.364569827674324
0 0 198 110 155 0 39.59441565326927
0 0 100 174 119 0 36.11827254546415
0 0 157 50 173 0 90.07948542347769
0 0 40 144 168 0 57.15765033332446
0 0 101 118 49 0 16.779253209073914
0 0 137 4 132 0 36.98741389300081
0 0 192 182 162 0 37.17141699009769
0 0 158 107 136 0 44.27502170524255
0 0 4 83 7 0 4.829138311661404
0 0 152 96 171 0 68.91946711172234
0 0 127 116 145 0 56.41224625725606
0 0 30 92 49 0 29.729245936568134
0 0 53 40 50 0 48.66837189809813
0 0 60 146 86 0 32.43815234406944
0 0 164 48 56 0 7.648636548317613
0 0 146 107 38 0 8.496689049528666
0 0 114 51 50 0 14.448230794996604
0 0 154 43 78 0 13.899886816883713
0 0 128 100 56 0 16.247380303058584
0 0 59 115 13 0 5.358386205944708
0 0 179 76 22 0 2.825375016845944
0 0 138 187 120 0 30.927972696584
0 0 140 129 116 0 36.802461733570915
0 0 72 44 185 0 127.29546441345478
0 0 52 17 71 0 120.0760670853576
0 0 156 78 14 0 2.2147551273190875
0 0 42 74 91 0 63.08885747910213
0 0 61 194 117 0 33.55617019238702
0 0 14 80 45 0 31.107595006917947
0 0 26 148 165 0 53.167661037411456
0 0 73 101 102 0 51.87865207854633
0 0 66 70 192 0 104.26071158302656
0 0 156 142 152 0 46.07623139026929
0 0 177 132 58 0 11.250658333113957
0 0 159 49 139 0 50.668473994345945
0 0 146 136 170 0 57.03889403829445
0 0 96 124 81 0 30.849377829522922
0 0 136 197 102 0 24.827319380542274
0 0 150 85 136 0 51.108238490348654
0 0 23 70 162 0 81.45935193116586
0 0 105 15 41 0 5.060508358050887
0 0 71 139 27 0 9.492538223548337
0 0 76 34 72 0 59.187928691081936
0 0 60 29 148 0 135.9645726588489
0 0 116 66 70 0 25.486287967246458
0 0 80 93 159 0 81.04926174878992
0 0 94 8 67 0 11.63984694399452
0 0 171 126 134 0 37.25073001428321
0 0 41 123 185 0 67.93210043758978
0 0 188 138 168 0 45.473425691768796
0 0 72 180 119 0 36.43524045791797
0 0 76 152 88 0 31.07903963507926
0 0 34 32 76 0 99.43175631094496
0 0 42 18 174 0 149.03624346792648
0 0 176 156 27 0 4.7621411432479555
0 0 104 125 15 0 4.309590243306628
0 0 4 38 51 0 57.05309811973564
0 0 83 125 90 0 36.789376406606486
0 0 184 69 70 0 10.628929439154904
0 0 172 23 42 0 2.416658535037655
0 0 57 171 195 0 57.339087278326204
0 0 135 120 173 0 65.93771944175222
0 0 30 122 164 0 61.4988005007306
0 0 55 141 142 0 52.98477933528183
0 0 171 25 39 0 2.4067992933648013
0 0 123 191 75 0 18.673882339707568
0 0 31 75 118 0 71.69333379900097
0 0 129 7 189 0 170.239547858377
0 0 51 15 197 0 157.7444885242387
0 0 74 126 197 0 74.73550660409619
0 0 155 113 136 0 44.36221861822162
0 0 195 166 185 0 46.14545847852876
0 0 21 75 182 0 80.66432969385349
0 0 150 11 108 0 10.482210349059166
0 0 3 122 103 0 40.74914689517599
0 0 83 11 69 0 30.607804819105795
0 0 188 158 143 0 34.057959198127136
0 0 185 125 101 0 22.052961893040663
0 0 21 119 88 0 39.38858766273055
0 0 1 7 4 0 31.32869286780418
0 0 178 165 34 0 6.058430814342746
0 0 140 196 125 0 31.161327402490247
0 0 181 85 18 0 2.385424930504558
0 0 125 88 143 0 66.41458529451171
0 0 113 41 53 0 14.403712818364566
0 0 19 175 135 0 39.735105403693034
0 0 17 40 112 0 90.1918378306105
0 0 160 149 78 0 18.21324155104786
0 0 127 40 193 0 131.2992220535321
0 0 140 17 24 0 1.4139955240359812
0 0 164 55 11 0 1.2326563427702648
0 0 169 131 195 0 63.444818587684054
0 0 9 172 83 0 26.27425248560542
0 0 28 142 43 0 17.184668547209768
0 0 17 24 24 0 51.57141814794515
0 0 164 65 192 0 91.68441449197974
0 0 167 172 173 0 46.15287063327467
0 0 69 15 8 0 1.5502516133692026
0 0 146 172 97 0 24.424446354341807
0 0 2 172 51 0 16.56758990471059
0 0 121 23 78 0 17.379064009119286
0 0 72 10 47 0 13.89424678339335
0 0 83 37 60 0 34.10751572771712
0 0 40 54 107 0 87.66107786466448
0 0 127 177 75 0 19.287960497664614
0 0 54 166 28 0 9.118053248885172
0 0 157 175 77 0 17.329469357655313
0 0 114 6 32 0 1.172128620935347
0 0 60 193 9 0 2.4674696786880497
0 0 72 118 65 0 27.99534456206952
0 0 94 116 115 0 49.280775192470934
0 0 69 93 62 0 32.268562018011345
0 0 66 76 44 0 24.82739755323138
0 0 113 45 25 0 5.369615782592262
0 0 26 50 42 0 45.21910325133407
0 0 80 74 124 0 77.96666230995136
0 0 114 91 75 0 28.20294572650152
0 0 185 181 52 0 9.31746598942006
0 0 87 101 182 0 83.98774901775812
0 0 23 91 176 0 73.44132960792086
0 0 66 156 184 0 60.036335343295995
0 0 56 132 156 0 60.135403500102434
0 0 41 132 35 0 14.652548799592127
0 0 60 40 44 0 34.5085229876684
0 0 160 98 53 0 10.998720399608313
0 0 157 183 40 0 8.034487250519597
0 0 69 41 172 0 127.57565898986526
0 0 162 83 128 0 40.5959656194677
0 0 187 118 3 0 0.4196462646745266
0 0 115 126 65 0 20.742218583976772
0 0 49 134 91 0 37.48873709256261
0 0 109 174 15 0 3.6852993983327047
0 0 133 41 11 0 1.4427282603382412
0 0 39 51 181 0 107.64935563394397
0 0 126 146 130 0 42.36399780304039
0 0 57 12 152 0 160.9121083220044
0 0 178 60 23 0 2.533396640373418
0 0 111 184 151 0 43.36571063514159
0 0 60 78 118 0 74.20270590479491
0 0 89 115 111 0 48.566834802822456
0 0 172 167 49 0 9.472362367267273
0 0 185 28 109 0 11.618385911379209
0 0 25 199 116 0 31.734424963802116
0 0 191 180 129 0 27.692314960299434
0 0 53 23 87 0 122.4637806384077
0 0 98 155 42 0 12.43915364497727
0 0 27 134 58 0 24.41797647842353
0 0 54 194 124 0 35.39526935404277
0 0 113 167 80 0 22.906202785800907
0 0 56 95 4 0 1.823326299531846
0 0 48 15 106 0 148.1458085971861
0 0 164 59 56 0 8.861112328287513
0 0 150 153 143 0 41.813184794747386
0 0 91 46 47 0 19.456683175769754
0 0 14 47 130 0 84.53090502988806
0 0 199 116 62 0 10.016568561529255
0 0 89 7 64 0 11.14509484254095
0 0 19 46 123 0 88.582578173952
0 0 78 186 144 0 42.28763128091604
0 0 145 158 95 0 24.98299987480777
0 0 27 171 15 0 4.958450919485486
0 0 85 78 195 0 102.11893706854696
0 0 145 40 119 0 41.55397112546469
0 0 91 101 130 0 63.13203885838307
0 0 119 132 53 0 15.470087513761799
0 0 11 131 140 0 49.359108041143685
0 0 167 26 63 0 5.186984997225381
0 0 173 194 90 0 18.562129421286592
0 0 47 74 75 0 53.14662362806748
0 0 115 143 28 0 7.490114785096489
0 0 145 9 78 0 4.098917600538981
0 0 108 123 169 0 67.66313152808365
0 0 21 57 45 0 43.05851360908562
0 0 11 103 69 0 35.48001867054711
0 0 59 128 66 0 27.876993074845267
0 0 83 169 89 0 28.19009029246738
0 0 58 177 153 0 46.36660796114786
0 0 29 149 190 0 58.23062723109161
0 0 131 156 128 0 38.919938545484804
0 0 66 161 186 0 58.989278111132755
0 0 117 78 129 0 65.05609473657542
0 0 105 110 37 0 11.944177188446359
0 0 121 17 6 0 0.41143826079732015
0 0 8 30 34 0 55.84580039816268
0 0 127 183 29 0 6.590324338809813
0 0 46 145 4 0 1.4472485186845765
0 0 184 71 22 0 2.566390629329973
0 0 22 166 57 0 19.455473790208455
0 0 16 26 13 0 25.025557591070896
0 0 136 28 148 0 101.56495651470775
0 0 158 177 190 0 52.00173042411748
0 0 164 17 147 0 39.08193964789237
0 0 190 111 79 0 14.706077869942497
0 0 182 69 101 0 19.66331482813598
0 0 99 139 142 0 52.64920275131103
0 0 172 62 190 0 86.36674168666173
0 0 89 140 172 0 63.106588087599675
0 0 123 28 28 0 3.597789396080258
0 0 65 58 105 0 82.8495106281769
0 0 174 4 69 0 0.8647289977585557
0 0 30 47 145 0 100.32038240095561
0 0 71 24 153 0 145.00944584154936
0 0 4 54 84 0 60.21704480923239
0 0 39 29 146 0 128.20142522429416
0 0 62 165 115 0 38.40173805600519
0 0 72 52 88 0 71.26507601477407
0 0 134 67 178 0 96.72851209376867
0 0 16 92 100 0 52.26324474058456
0 0 69 22 192 0 152.17481482732947
0 0 145 31 194 0 135.61261453316646
0 0 29 130 96 0 39.84134752708482
0 0 140 43 112 0 39.85535614729238
0 0 122 183 196 0 55.707076293932374
0 0 184 81 70 0 11.634866863160244
0 0 119 52 72 0 24.287154553306323
0 0 12 105 20 0 10.876776757503274
0 0 115 85 71 0 26.162555181059876
0 0 137 196 150 0 38.747435344197356
0 0 198 183 79 0 14.219703803683887
0 0 154 186 176 0 46.36887421943208
0 0 97 18 140 0 146.7729604769114
0 0 55 10 160 0 164.25482150022847
0 0 74 80 179 0 95.46487711398532
0 0 34 22 57 0 103.36778709706881
0 0 13 17 32 0 85.58518675127279
0 0 191 70 94 0 15.688592056147696
0 0 160 54 115 0 31.54489015368341
0 0 96 48 4 0 0.9877603996398037
0 0 92 26 82 0 53.18173566506279
0 0 158 165 62 0 13.566867180577209
0 0 2 108 58 0 28.468487128082643
0 0 40 196 187 0 48.404518299488736
0 0 145 1 167 0 177.00230075499297
0 0 176 159 80 0 16.782584849872485
0 0 101 59 125 0 81.8437957777831
0 0 101 196 177 0 48.45638495168731
0 0 48 66 162 0 95.95879056324115
0 0 163 130 106 0 27.75042542198936
0 0 48 17 74 0 127.31903983394504
0 0 139 131 73 0 19.95742329913369
0 0 5 141 142 0 46.20657141600796
0 0 186 67 54 0 7.101461424047553
0 0 164 32 56 0 5.463421201431264
0 0 29 50 8 0 7.331327420500712
0 0 40 14 115 0 150.13643036225034
0 0 23 96 8 0 4.5924989622108585
0 0 91 79 8 0 2.6232874095749845
0 0 53 136 105 0 42.2156569646474
0 0 100 112 94 0 38.69381420277198
0 0 56 135 45 0 17.871143893261262
0 0 51 154 154 0 52.09910087195096
0 0 192 88 36 0 4.803891617026015
0 0 163 178 97 0 22.137180245821675
0 0 129 189 90 0 22.655794946474295
0 0 165 34 51 0 4.963549079855311
0 0 65 41 105 0 102.05021279233242
0 0 196 145 190 0 51.1366071329675
0 0 26 24 194 0 129.16050768848257
0 0 169 87 190 0 76.331346310099
0 0 23 177 190 0 50.738622794684346
0 0 146 70 120 0 44.00808046552145
0 0 62 18 195 0 156.10330802000806
0 0 22 29 158 0 115.14750413286738
0 0 86 7 64 0 12.99677263266177
0 0 78 14 119 0 150.97133039253768
0 0 59 123 184 0 71.08791295277318
0 0 193 102 133 0 31.67811934592324
0 0 55 166 154 0 49.14257922066193
0 0 34 5 166 0 169.46485628623896
0 0 180 196 107 0 22.135556525373854
0 0 44 71 192 0 96.1588342434472
0 0 197 123 66 0 11.216772189424107
0 0 41 90 148 0 74.42398845649642
0 0 89 1 131 0 177.99232675422172
0 0 35 152 59 0 21.93971059801763
0 0 73 4 135 0 173.17225564521618
0 0 90 130 99 0 38.65546536169236
0 0 60 136 55 0 21.70042932960165
0 0 134 26 27 0 2.6769924956387476
0 0 195 3 70 0 0.49343078398728923
0 0 33 76 10 0 6.633520492484514
0 0 151 170 25 0 5.0676408716857955
0 0 156 192 119 0 28.186197090731394
0 0 195 2 101 0 0.6312468188912065
0 0 29 144 176 0 56.97708601105586
0 0 162 44 121 0 31.82611641353613
0 0 120 35 123 0 78.6388877454758
0 0 109 103 49 0 16.399307646590746
0 0 153 150 73 0 17.494779474004993
0 0 41 167 134 0 42.9066401094126
0 0 97 57 55 0 23.175923803520995
0 0 124 148 32 0 8.091571237225482
0 0 66 197 82 0 23.165429526691533
0 0 113 176 82 0 22.712899700103304
0 0 74 56 16 0 6.878053311475549
0 0 56 125 88 0 38.49171613882546
0 0 132 91 189 0 87.47979943208023
0 0 132 48 102 0 38.01151027001653
0 0 153 13 73 0 4.373282309784579
0 0 106 185 129 0 36.89843843320576
0 0 158 116 136 0 42.975835773955716
0 0 171 189 136 0 31.64611776155665
0 0 180 35 51 0 4.176386582776813
0 0 6 11 174 0 114.8642976163616
0 0 80 76 139 0 84.2915548635308
0 0 176 50 17 0 1.5971918670610759
0 0 21 115 105 0 46.49437589967362
0 0 180 113 69 0 13.391867015611927
0 0 26 47 146 0 97.56237237964797
0 0 133 135 199 0 70.62592280365753
0 0 173 89 50 0 8.665048600574371
0 0 140 141 27 0 6.086772062888187
0 0 163 64 104 0 25.890954953816
0 0 172 170 144 0 35.982079968515876
0 0 66 132 15 0 5.440332031005414
0 0 198 147 73 0 13.03306306102979
0 0 33 74 99 0 65.76380023625902
0 0 64 194 168 0 46.45254213785191
0 0 7 137 159 0 50.896141211106986
0 0 106 145 52 0 15.742066585941682
0 0 123 113 13 0 3.1970845769943086
0 0 106 115 130 0 54.45615961748457
0 0 99 100 159 0 75.67584046551643
0 0 5 15 13 0 46.50743575877497
0 0 121 178 146 0 42.20176161054016
0 0 60 61 175 0 106.58345751788214
0 0 139 194 166 0 43.54466197364536
0 0 42 64 47 0 37.74204704622421
0 0 131 50 158 0 97.4782215308701
0 0 110 90 80 0 32.27564431457762
0 0 62 135 142 0 55.31805918508688
0 0 84 191 160 0 45.43733502686727
0 0 45 10 66 0 142.00784722897686
0 0 113 158 190 0 61.55387426894205
0 0 140 111 111 0 36.94872422691552
0 0 65 169 66 0 21.376535349873272
0 0 43 191 119 0 34.385415562709056
0 0 38 26 88 0 118.145223649878
0 0 81 157 106 0 36.33784747603794
0 0 105 51 4 0 0.8850075299048539
0 0 23 25 135 0 120.03109347553426
0 0 114 55 96 0 46.122868991931554
0 0 158 119 19 0 3.581567957437835
0 0 31 44 10 0 9.652565608258632
0 0 102 32 115 0 94.69147755154883
0 0 120 89 109 0 46.39113500653842
0 0 48 73 153 0 88.5177915371429
0 0 168 153 166 0 46.926504873205324
0 0 143 37 119 0 42.523954499013534
0 0 127 167 164 0 49.744703541252974
0 0 1 143 66 0 24.844618036208693
0 0 24 46 188 0 101.88465115496531
0 0 30 5 28 0 58.73626830562258
0 0 165 68 101 0 24.338106636103564
0 0 106 19 58 0 11.43322725496693
0 0 51 178 76 0 23.982764911361695
0 0 57 198 109 0 30.77505895775842
0 0 43 123 151 0 60.554005293040035
0 0 192 108 111 0 23.772348811364708
0 0 80 192 131 0 37.49554694967923
0 0 38 161 90 0 31.179674529533294
0 0 164 129 84 0 20.006598848884174
0 0 45 125 191 0 69.22991566743846
0 0 198 8 191 0 46.500352336466136
0 0 185 174 118 0 25.6954585686447
0 0 156 150 69 0 16.009569563092995
0 0 44 168 158 0 48.83608768311945
0 0 111 148 68 0 20.669174649371573
0 0 72 164 193 0 60.12273317558613
0 0 109 143 6 0 1.5515772634323193
0 0 93 145 120 0 43.223337984004765
0 0 160 118 177 0 61.789294278243936
0 0 120 41 147 0 104.50277844543544
0 0 182 32 52 0 3.8565932849489863
0 0 4 67 124 0 64.24050912379282
0 0 31 19 196 0 141.9269691589747
0 0 156 102 90 0 23.916245417619347
0 0 137 179 18 0 3.8129735702379395
0 0 55 130 92 0 38.819268940353744
0 0 133 176 187 0 54.134643923616395
0 0 66 60 43 0 26.752817572585442
0 0 106 117 47 0 15.415440557408784
0 0 177 37 114 0 18.618720380362674
0 0 178 137 199 0 61.13058824611351
0 0 108 182 173 0 50.338997147648435
0 0 31 91 172 0 75.97409282220099
0 0 52 41 134 0 115.18052847040484
0 0 69 149 27 0 9.106213014917179
0 0 44 44 30 0 27.349875780069873
0 0 150 89 188 0 82.43878002555265
0 0 199 193 53 0 8.770252023679477
0 0 161 125 129 0 37.81498769223768
0 0 119 31 154 0 123.8669569730832
0 0 32 35 32 0 42.436229788535
0 0 64 110 154 0 69.48102982345796
0 0 199 91 57 0 8.07960409436213
0 0 142 15 1 0 0.04244759894445874
0 0 32 116 9 0 4.207246634085147
0 0 33 66 21 0 16.260204708311967
0 0 89 126 166 0 66.66500773495011
0 0 132 21 143 0 108.60649256038356
0 0 26 174 156 0 45.26293955528417
0 0 176 150 163 0 44.60669260956977
0 0 43 50 117 0 96.64959368289036
0 0 112 82 47 0 15.387281480708175
0 0 125 48 173 0 113.99321056922815
0 0 154 84 89 0 23.656494739846487
0 0 30 27 66 0 101.14288985833932
0 0 114 6 103 0 25.597672161781883
0 0 95 20 45 0 9.912751446723874
0 0 101 81 45 0 16.612722743980036
0 0 12 144 137 0 45.723437672321964
0 0 194 53 83 0 10.243318542937988
0 0 134 44 164 0 106.10885817879046
0 0 178 122 198 0 64.88346359354696
0 0 72 143 27 0 9.257071586406276
0 0 33 158 190 0 56.61535737822657
0 0 42 160 142 0 46.71368710776625
0 0 178 42 96 0 13.844906361842698
0 0 94 172 183 0 56.01605472311155
0 0 39 9 85 0 155.93518063014415
0 0 78 111 152 0 68.78588431300591
0 0 168 90 9 0 1.332908447131175
0 0 40 126 137 0 55.2031391112855
0 0 73 86 121 0 69.49344966844703
0 0 123 98 42 0 11.879212958773685
0 0 178 98 39 0 6.349712480204604
0 0 115 157 105 0 32.57769310109124
0 0 136 178 130 0 35.45086607126406
0 0 82 65 81 0 50.715334301312076
0 0 136 122 127 0 43.88693174636798
0 0 133 80 141 0 64.683526377587
0 0 118 30 73 0 19.425555227899874
0 0 117 78 149 0 78.61613752892787
0 0 149 59 1 0 0.13239513471566902
0 0 61 20 16 0 5.809783087927084
0 0 38 117 135 0 57.65385101423616
0 0 84 189 185 0 52.08215880905432
0 0 167 17 154 0 46.782160985478704
0 0 4 110 44 0 22.065671801630874
0 0 34 101 181 0 74.11298761403474
0 0 81 80 193 0 99.8181920386475
0 0 19 7 103 0 155.01149887810575
0 0 28 97 131 0 62.81966040081389
0 0 51 21 172 0 147.77404258018785
0 0 193 84 43 0 5.728553603662917
0 0 116 1 191 0 178.7421846404516
0 0 20 101 121 0 56.200797787884426
0 0 26 26 42 0 76.6075022462489
0 0 120 98 196 0 88.55657588521518
0 0 128 191 114 0 29.63610228978724
0 0 144 25 194 0 143.585934311805
0 0 31 199 34 0 9.717998232921476
0 0 68 60 86 0 65.27557860899098
0 0 185 53 57 0 6.506319659961102
0 0 125 41 155 0 108.03371683877792
0 0 82 68 93 0 59.520994959018324
0 0 165 133 134 0 38.00867761199077
0 0 28 197 42 0 12.154327721695699
0 0 125 100 82 0 28.072486935852965
0 0 14 32 161 0 101.34842332555743
0 0 184 139 144 0 36.877112354328744
0 0 162 172 185 0 50.90153182376692
0 0 127 37 141 0 94.48267976286296
0 0 121 26 66 0 13.17428759048961
0 0 47 86 32 0 18.763196786822718
0 0 57 70 196 0 102.42574035412768
0 0 113 193 117 0 31.53594874390666
0 0 41 86 47 0 29.480113654716508
0 0 37 149 5 0 1.8247134310615354
0 0 24 74 68 0 48.70462744207711
0 0 61 120 137 0 59.293191927946786
0 0 175 74 117 0 28.98980822111598
0 0 69 94 67 0 35.061378258631386
0 0 76 83 75 0 41.78889489442475
0 0 15 18 34 0 86.35372879124316
0 0 189 138 42 0 7.055884065918794
0 0 183 83 141 0 38.76273154020411
0 0 184 6 127 0 4.141327118060356
0 0 48 172 198 0 56.68426664480689
0 0 143 183 82 0 19.56985887981998
0 0 146 163 92 0 23.521547728283913
0 0 26 134 61 0 25.61892854854723
0 0 122 112 161 0 66.64589592617561
0 0 56 142 192 0 65.28619250505093
0 0 55 129 2 0 0.755852606515018
0 0 180 37 133 0 26.595355301095047
0 0 145 163 96 0 24.923862468863227
0 0 167 127 77 0 17.424043135880357
0 0 15 81 47 0 32.048556297369316
0 0 18 35 61 0 78.07212514273644
0 0 193 187 116 0 23.52445998177314
0 0 36 178 19 0 5.978159473506248
0 0 102 13 189 0 164.2381963799218
0 0 154 108 191 0 73.86915067302485
0 0 184 59 117 0 23.58848817991579
0 0 143 16 76 0 7.046864931169297
0 0 11 148 13 0 5.024874739579247
0 0 107 97 71 0 27.44476697640208
0 0 49 154 108 0 38.61280405649435
0 0 62 38 190 0 131.96089542345067
0 0 192 156 16 0 2.4587542619053604
0 0 153 175 87 0 20.499128747816876
0 0 167 164 94 0 21.52438679035761
0 0 159 89 124 0 39.29449632487358
0 0 17 73 121 0 68.04330566851085
0 0 80 119 49 0 19.310441250605294
0 0 106 63 140 0 87.63026831453342
0 0 135 91 196 0 89.85223144124062
0 0 152 125 84 0 22.02100962160181
0 0 117 17 179 0 156.39954187143584
0 0 37 55 45 0 42.20569024913584
0 0 36 109 27 0 13.556972678176537
0 0 52 19 138 0 147.4702276954564
0 0 3 142 77 0 28.735519912665545
0 0 31 52 74 0 70.3895768238198
0 0 114 147 195 0 66.64960421833325
0 0 60 183 192 0 53.956049995022255
0 0 78 158 109 0 37.374782176232735
0 0 27 131 191 0 63.02879677485442
0 0 24 198 197 0 48.05615352284952
0 0 187 112 46 0 7.542360667176342
0 0 149 121 62 0 15.204173519308165
0 0 125 184 181 0 51.11765574273503
0 0 186 46 30 0 2.5381102800785573
0 0 65 13 188 0 162.6568145197791
0 0 131 144 127 0 40.70234686110258
0 0 152 168 17 0 3.353230673590918
0 0 58 60 13 0 7.159080423076829
0 0 55 62 70 0 55.17667127172807
0 0 74 75 160 0 93.52401463487494
0 0 38 147 147 0 51.05067682909953
0 0 1 179 39 0 12.305498942861407
0 0 181 138 104 0 23.516730958294982
0 0 130 101 86 0 28.615502265371617
0 0 54 21 109 0 137.8517289940279
0 0 3 170 153 0 42.43466267733305
0 0 89 128 86 0 33.468747965008774
0 0 84 129 133 0 53.86970623160317
0 0 83 72 13 0 4.866275819901548
0 0 101 29 179 0 143.5848316158804
0 0 164 72 77 0 15.908042289060331
0 0 22 125 32 0 14.555750547634007
0 0 182 178 64 0 12.095345921840673
0 0 92 198 58 0 15.178129235548042
0 0 157 197 69 0 14.4829048946145
0 0 153 110 172 0 64.0854417041432
0 0 120 164 188 0 58.713772908461586
0 0 162 77 176 0 74.88270162475469
0 0 182 140 83 0 17.165640311826856
0 0 98 51 117 0 82.93999172785902
0 0 124 30 148 0 115.05926573743136
0 0 156 54 65 0 11.591681089109514
0 0 152 179 33 0 6.720513365232618
0 0 80 85 71 0 37.2202032488305
0 0 199 78 39 0 4.586050731039231
0 0 137 144 113 0 34.1106759244597
0 0 48 164 120 0 40.016498377226796
0 0 59 114 135 0 61.05361445337149
0 0 123 131 186 0 68.87965206429526
0 0 22 174 171 0 47.78022296493348
0 0 147 77 49 0 10.511251223630396
0 0 27 160 150 0 47.12970504563872
0 0 129 75 145 0 71.86905511324065
0 0 125 169 38 0 9.249206786512842
0 0 10 9 163 0 134.64632684075355
0 0 34 128 50 0 22.000698350540617
0 0 79 108 69 0 30.89469777140558
0 0 133 72 109 0 43.13600234399185
0 0 74 8 1 0 0.08385764888694971
0 0 169 17 129 0 17.281333684760853
0 0 10 185 45 0 13.80718108170819
0 0 40 40 65 0 77.0053832080835
0 0 133 26 104 0 30.81668707629249
0 0 86 183 26 0 7.01825415039029
0 0 186 89 58 0 9.240507869975367
0 0 64 95 16 0 7.16173842930246
0 0 184 140 55 0 10.075243561222003
0 0 88 160 11 0 3.111607821368402
0 0 176 8 145 0 11.867731897566067
0 0 191 68 39 0 4.505440065461689
0 0 151 105 123 0 40.25521258180722
0 0 129 109 141 0 56.08597784723046
0 0 40 186 97 0 29.174592250917904
0 0 170 68 4 0 0.47448836190671007
0 0 141 24 8 0 0.5691152089178062
0 0 172 35 100 0 14.42291686058354
0 0 135 16 102 0 19.10727566712402
0 0 55 74 146 0 87.50377308387978
0 0 40 166 132 0 42.54389850211889
0 0 185 58 167 0 55.35162756796203
0 0 173 120 37 0 6.676878782861892
0 0 124 180 48 0 11.671972992633485
0 0 60 65 162 0 100.20186553472256
0 0 59 31 71 0 83.44275818864492
0 0 25 75 126 0 71.83831991348283
0 0 183 144 73 0 14.425507328433415
0 0 51 101 133 0 65.864011337029
0 0 174 129 22 0 3.768268087503602
0 0 75 192 14 0 3.7113731178791802
0 0 141 178 196 0 55.5545323584173
0 0 163 177 191 0 51.63134256988466
0 0 132 155 107 0 31.255797089870196
0 0 145 11 78 0 4.985324986709961
0 0 107 47 87 0 43.23510419718606
0 0 136 53 50 0 10.353503817366368
0 0 67 191 36 0 10.111196395025624
0 0 38 54 60 0 57.30053887899809
0 0 121 124 9 0 2.2092919138224882
0 0 120 102 8 0 1.9600367708734612
0 0 168 69 186 0 82.2922176106125
0 0 71 123 112 0 48.4300284400618
0 0 47 133 55 0 22.90478089526105
0 0 101 194 8 0 1.890127156128795
0 0 87 156 43 0 13.396898182260063
0 0 94 161 52 0 15.657685096390287
0 0 143 89 124 0 46.052005057852895
0 0 115 188 167 0 46.91543200057123
0 0 46 138 75 0 30.30268072048808
0 0 115 54 116 0 65.90779455178983
0 0 66 8 97 0 158.61847878090944
0 0 169 188 140 0 33.18445675668936
0 0 90 168 117 0 37.308766592237866
0 0 46 33 48 0 57.81290116101684
0 0 164 42 163 0 74.27149001869988
0 0 27 34 179 0 115.84510242333974
0 0 153 95 153 0 58.163232489699496
0 0 167 106 21 0 3.5761340800229053
0 0 163 72 124 0 37.72517084618832
0 0 78 48 122 0 100.90294483175194
0 0 66 181 172 0 50.38867145236404
0 0 116 116 169 0 69.55549736405685
0 0 57 105 171 0 75.84893548435329
0 0 68 19 190 0 155.5370073669309
0 0 47 120 69 0 31.777480643288456
0 0 105 103 187 0 84.07477944086737
0 0 90 72 95 0 55.31268768666056
0 0 31 44 144 0 103.89146606408616
0 0 129 137 14 0 3.2667004980193766
0 0 54 178 128 0 39.450402695359394
0 0 116 39 25 0 4.6155909103819335
0 0 140 19 13 0 0.7800663203184386
0 0 70 141 53 0 19.52746148538062
